,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,CallPut,Symbol
1210,ARLO200717C00003000,2020-05-14 9:57AM EDT,3.0,0.07,0.05,0.15,0.0,-,10,123,85.16%,call,ARLO
1211,ARLO200717C00004000,2020-05-12 11:12AM EDT,4.0,0.05,0.0,0.1,0.0,-,40,267,103.91%,call,ARLO
1212,ARLO200717C00005000,2020-04-23 12:04PM EDT,5.0,0.06,0.0,0.1,0.0,-,30,397,129.69%,call,ARLO
1213,ARLO200717C00006000,2020-01-21 4:46PM EDT,6.0,0.47,0.0,0.0,0.0,-,1,0,50.00%,call,ARLO
1214,ARLO200717C00007000,2020-03-05 4:27PM EDT,7.0,0.05,0.0,0.6,0.0,-,2,7,265.63%,call,ARLO
1215,ARLO200717P00002000,2020-05-13 9:40AM EDT,2.0,0.25,0.15,0.25,0.0,-,20,30,87.11%,put,ARLO
1216,ARLO200717P00003000,2020-05-07 2:33PM EDT,3.0,0.71,0.35,0.95,0.0,-,1,167,110.55%,put,ARLO
1217,ARLO200717P00004000,2020-04-17 3:26PM EDT,4.0,1.9,0.95,2.05,0.0,-,10,23,185.55%,put,ARLO
1218,ARLO200717P00005000,2020-01-06 1:13PM EDT,5.0,1.1,1.6,1.7,0.0,-,-,10,0.00%,put,ARLO
1219,ARLO200717P00006000,2020-02-12 3:14PM EDT,6.0,2.6,1.65,4.7,0.0,-,1,0,422.66%,put,ARLO
1220,ARLO200717P00007000,2020-03-27 4:44AM EDT,7.0,3.4,4.2,5.8,0.0,-,-,0,242.97%,put,ARLO
1221,ARLO201016C00001000,2020-04-07 1:30PM EDT,1.0,1.26,0.25,1.9,0.0,-,1,2,371.88%,call,ARLO
1222,ARLO201016C00002000,2020-05-15 9:38AM EDT,2.0,0.5,0.25,0.65,-0.05,-9.09%,4,556,59.38%,call,ARLO
1223,ARLO201016C00003000,2020-05-15 12:12PM EDT,3.0,0.25,0.2,0.3,0.09,+56.25%,10,158,83.20%,call,ARLO
1224,ARLO201016C00004000,2020-05-15 9:51AM EDT,4.0,0.1,0.1,0.15,-0.02,-16.67%,4,51,86.33%,call,ARLO
1225,ARLO201016P00002000,2020-05-13 12:58PM EDT,2.0,0.38,0.3,0.45,0.0,-,40,44,89.45%,put,ARLO
1226,ARLO201016P00003000,2020-05-11 3:29PM EDT,3.0,0.73,0.65,1.15,0.0,-,24,22,60.55%,put,ARLO
1227,ARLO201016P00004000,2020-04-20 12:04AM EDT,4.0,2.05,0.2,2.0,0.0,-,-,3,108.59%,put,ARLO
1228,ARLO201016P00007000,2020-03-05 4:39PM EDT,7.0,4.2,2.8,6.4,0.0,-,-,2,433.98%,put,ARLO
1229,ARLO210115C00001000,2020-05-14 9:30AM EDT,1.0,1.2,1.25,1.4,0.0,-,1,316,98.44%,call,ARLO
1230,ARLO210115C00002000,2020-05-15 2:37PM EDT,2.0,0.85,0.6,0.8,0.2,+30.77%,5,185,85.55%,call,ARLO
1231,ARLO210115C00003000,2020-05-14 1:21PM EDT,3.0,0.35,0.25,0.45,0.0,-,20,225,80.08%,call,ARLO
1232,ARLO210115C00004000,2020-05-12 12:19PM EDT,4.0,0.3,0.1,0.25,0.0,-,30,280,77.15%,call,ARLO
1233,ARLO210115C00005000,2020-05-13 9:48AM EDT,5.0,0.15,0.05,0.15,0.0,-,10,226,77.73%,call,ARLO
1234,ARLO210115C00007000,2020-05-12 9:30AM EDT,7.0,0.15,0.0,0.1,0.0,-,50,252,83.59%,call,ARLO
1235,ARLO210115P00001000,2020-05-13 1:52PM EDT,1.0,0.15,-,-,0.0,-,-,2,0.00%,put,ARLO
1236,ARLO210115P00002000,2020-05-13 12:01PM EDT,2.0,0.6,-,0.00,0.0,-,-,1,6.25%,put,ARLO
1237,ARLO210115P00003000,2020-05-11 3:27PM EDT,3.0,0.87,0.90,2.10,0.0,-,15,147,132.81%,put,ARLO
1238,ARLO210115P00004000,2020-05-11 3:25PM EDT,4.0,1.34,0.20,2.85,0.0,-,10,179,207.81%,put,ARLO
1239,ARLO210115P00007000,2020-03-27 4:44AM EDT,7.0,2.97,2.95,3.20,0.0,-,-,0,0.00%,put,ARLO
1240,ARLO220121C00001000,2020-05-13 11:59AM EDT,1.0,1.3,1.25,2.45,0.0,-,5,69,172.27%,call,ARLO
1241,ARLO220121C00002000,2020-05-15 2:14PM EDT,2.0,0.8,0.7,1.2,-0.1,-11.11%,2,131,79.30%,call,ARLO
1242,ARLO220121C00003000,2020-05-13 12:22PM EDT,3.0,0.62,0.6,0.75,0.0,-,3,140,78.71%,call,ARLO
1243,ARLO220121C00004000,2020-05-15 12:10PM EDT,4.0,0.5,0.45,1.5,-0.5,-50.00%,7,224,120.70%,call,ARLO
1244,ARLO220121C00005000,2020-05-13 9:30AM EDT,5.0,0.65,0.35,1.95,0.0,-,26,99,147.46%,call,ARLO
1245,ARLO220121C00007000,2020-05-08 3:57PM EDT,7.0,0.5,0.3,1.55,0.0,-,82,137,139.84%,call,ARLO
1246,ARLO220121P00001000,2020-03-16 12:06AM EDT,1.0,0.3,0.0,0.0,0.0,-,-,0,12.50%,put,ARLO
1247,ARLO220121P00002000,2020-03-26 3:28PM EDT,2.0,1.0,0.05,1.0,0.0,-,10,1146,59.38%,put,ARLO
1248,ARLO220121P00003000,2020-04-29 2:23PM EDT,3.0,1.05,0.55,2.4,0.0,-,10,79,81.45%,put,ARLO
1249,ARLO220121P00004000,2020-02-03 3:13PM EDT,4.0,1.4,0.0,0.0,0.0,-,10,0,0.00%,put,ARLO
1250,ARLO220121P00005000,2020-03-25 11:10AM EDT,5.0,3.4,0.0,3.6,0.0,-,10,0,117.58%,put,ARLO
1251,ARLO220121P00007000,2020-04-06 3:43PM EDT,7.0,5.4,2.05,5.7,0.0,-,21,70,140.43%,put,ARLO
1252,GSAT200619C00001000,2020-05-15 12:19PM EDT,1.0,0.05,0.0,0.05,0.0,-,2,807,325.00%,call,GSAT
1253,GSAT200619C00002000,2020-05-05 10:20AM EDT,2.0,0.05,0.0,0.1,0.0,-,-,1,512.50%,call,GSAT
1254,GSAT200619P00002000,2020-05-14 10:09AM EDT,2.0,1.8,1.25,0.0,0.0,-,4,0,0.00%,put,GSAT
1255,GSAT200717C00001000,2020-05-04 9:30AM EDT,1.0,0.05,0.0,0.05,0.0,-,2,5815,243.75%,call,GSAT
1256,GSAT200717C00002000,2020-03-18 9:30AM EDT,2.0,0.05,0.0,0.0,0.0,-,1,6,50.00%,call,GSAT
1257,GSAT200717P00001000,2020-05-13 10:05AM EDT,1.0,0.7,0.0,1.05,0.0,-,4,32,0.00%,put,GSAT
1258,GSAT200717P00002000,2020-04-27 1:12PM EDT,2.0,1.5,0.65,1.85,0.0,-,1,3,568.75%,put,GSAT
1259,GSAT200717P00003000,2020-05-15 10:38AM EDT,3.0,2.8,1.85,2.85,0.1,+3.70%,10,1,609.38%,put,GSAT
1260,GSAT201016C00001000,2020-05-14 9:48AM EDT,1.0,0.05,0.0,0.05,0.0,-,20,1137,153.13%,call,GSAT
1261,GSAT201016C00002000,2020-04-07 2:47PM EDT,2.0,0.01,0.0,0.2,0.0,-,10,11,310.94%,call,GSAT
1262,GSAT201016C00005000,2020-04-27 9:56AM EDT,5.0,0.05,0.0,0.05,0.0,-,1,3,253.13%,call,GSAT
1263,GSAT201016P00001000,2020-05-15 9:33AM EDT,1.0,0.79,0.70,0.85,-0.06,-7.06%,1,1,212.50%,put,GSAT
1264,GSAT201016P00003000,2020-05-14 9:57AM EDT,3.0,2.8,-,-,0.0,-,2,-,0.00%,put,GSAT
1265,GSAT201016P00004000,2020-05-14 9:56AM EDT,4.0,3.7,-,-,-0.1,-2.63%,3,-,0.00%,put,GSAT
1266,AKRX200522C00000500,2020-05-15 11:38AM EDT,0.5,0.05,0.00,0.05,0.0,-,66,255,500.00%,call,AKRX
1267,AKRX200522C00001000,2020-05-11 11:37AM EDT,1.0,0.05,-,0.05,0.0,-,46,48,975.00%,call,AKRX
1268,AKRX200522P00000500,2020-05-12 2:08PM EDT,0.5,0.2,-,2.75,0.0,-,-,1,0.00%,put,AKRX
1269,AKRX200529C00000500,2020-05-14 9:45AM EDT,0.5,0.04,0.00,0.0,0.0,-,2,273,50.00%,call,AKRX
1270,AKRX200529C00001000,2020-05-13 11:05AM EDT,1.0,0.05,-,0.05,0.0,-,1,46,662.50%,call,AKRX
1271,AKRX200529P00001000,2020-05-06 10:27AM EDT,1.0,0.7,-,4.9,0.0,-,-,-,0.00%,put,AKRX
1272,AKRX200612C00000500,2020-05-14 3:58PM EDT,0.5,0.05,0.0,0.05,0.0,-,10,76,237.50%,call,AKRX
1273,AKRX200612C00001000,2020-05-01 9:31AM EDT,1.0,0.05,0.0,4.5,0.05,-,3,3,0.00%,call,AKRX
1274,AKRX200619C00000500,2020-05-15 3:51PM EDT,0.5,0.05,0.0,0.05,0.0,-,15,1972,206.25%,call,AKRX
1275,AKRX200619C00001000,2020-05-12 9:56AM EDT,1.0,0.04,0.0,0.05,0.0,-,5,263,325.00%,call,AKRX
1276,AKRX200619C00001500,2020-04-17 10:30AM EDT,1.5,0.05,0.0,0.05,0.0,-,1,7,387.50%,call,AKRX
1277,AKRX200619C00002000,2020-03-26 3:57PM EDT,2.0,0.1,0.0,0.15,0.0,-,10,665,587.50%,call,AKRX
1278,AKRX200619C00003000,2020-03-30 10:48AM EDT,3.0,0.05,0.0,0.15,0.0,-,28,161,643.75%,call,AKRX
1279,AKRX200619C00004000,2020-03-26 9:30AM EDT,4.0,0.05,0.0,0.1,0.0,-,52,54,600.00%,call,AKRX
1280,AKRX200619C00005000,2020-03-16 10:17AM EDT,5.0,0.05,0.0,0.05,0.0,-,8,421,537.50%,call,AKRX
1281,AKRX200619C00006000,2020-02-04 4:35PM EDT,6.0,0.05,0.0,0.3,0.0,-,5,0,943.75%,call,AKRX
1282,AKRX200619C00007000,2020-03-18 11:58AM EDT,7.0,0.1,0.0,0.15,0.0,-,3,13,743.75%,call,AKRX
1283,AKRX200619P00000500,2020-05-14 10:39AM EDT,0.5,0.35,0.0,0.4,0.0,-,1,537,725.00%,put,AKRX
1284,AKRX200619P00001000,2020-05-15 9:30AM EDT,1.0,0.95,0.35,0.95,0.25,+35.71%,1,61,"1,087.50%",put,AKRX
1285,AKRX200619P00001500,2020-05-06 9:39AM EDT,1.5,1.25,0.85,1.65,0.0,-,2,0,431.25%,put,AKRX
1286,AKRX200619P00002000,2020-05-12 11:10AM EDT,2.0,1.55,1.3,2.15,0.0,-,2,10,362.50%,put,AKRX
1287,AKRX200619P00002500,2020-03-27 4:08AM EDT,2.5,2.35,0.0,0.0,0.0,-,-,0,0.00%,put,AKRX
1288,AKRX200619P00003000,2020-03-10 9:57AM EDT,3.0,2.25,2.45,3.3,0.0,-,2,40,900.00%,put,AKRX
1289,AKRX200619P00004000,2020-03-27 4:08AM EDT,4.0,1.8,1.85,3.2,0.0,-,60,90,0.00%,put,AKRX
1290,AKRX200619P00005000,2020-03-27 4:08AM EDT,5.0,1.61,2.85,5.4,0.0,-,-,5,0.00%,put,AKRX
1291,AKRX200626C00000500,2020-05-15 3:00PM EDT,0.5,0.1,0.05,0.1,0.0,-,139,71,325.00%,call,AKRX
1292,AKRX200626C00001000,2020-05-08 12:40PM EDT,1.0,0.05,-,4.9,0.0,-,-,5,0.00%,call,AKRX
1293,AKRX200918C00000500,2020-05-15 2:24PM EDT,0.5,0.1,0.05,0.15,0.0,-,42,974,225.00%,call,AKRX
1294,AKRX200918C00001000,2020-05-15 9:58AM EDT,1.0,0.05,0.0,0.15,0.02,+66.67%,1,153,253.13%,call,AKRX
1295,AKRX200918C00001500,2020-03-27 5:37AM EDT,1.5,0.7,0.0,0.45,0.0,-,-,1,556.25%,call,AKRX
1296,AKRX200918C00002000,2020-03-27 5:37AM EDT,2.0,0.35,0.1,1.5,0.0,-,-,0,0.00%,call,AKRX
1297,AKRX200918C00003000,2020-04-20 2:39PM EDT,3.0,0.05,0.0,0.1,0.0,-,1,25,293.75%,call,AKRX
1298,AKRX200918C00004000,2020-03-10 3:36PM EDT,4.0,0.08,0.05,4.5,0.0,-,-,2,0.00%,call,AKRX
1299,AKRX200918P00000500,2020-05-15 9:55AM EDT,0.5,0.3,0.2,0.4,0.0,-,4,364,206.25%,put,AKRX
1300,AKRX200918P00002000,2020-02-07 2:37PM EDT,2.0,0.95,0.5,3.0,0.0,-,10,0,246.88%,put,AKRX
1301,AKRX200918P00003000,2020-04-20 11:25AM EDT,3.0,2.65,2.35,3.1,0.0,-,2,25,218.75%,put,AKRX
1302,AKRX201218C00001000,2020-05-15 9:52AM EDT,1.0,0.03,0.00,0.05,0.0,-,1,573,131.25%,call,AKRX
1303,AKRX201218C00002000,2020-04-20 2:40PM EDT,2.0,0.05,0.00,0.10,0.0,-,-,1,203.13%,call,AKRX
1304,AKRX201218C00003000,2020-05-13 10:08AM EDT,3.0,0.05,-,-,0.0,-,-,1,0.00%,call,AKRX
1305,AKRX210115C00000500,2020-05-15 3:36PM EDT,0.5,0.12,0.1,0.15,0.0,-,42,1428,187.50%,call,AKRX
1306,AKRX210115C00001000,2020-05-15 3:48PM EDT,1.0,0.05,0.05,0.1,-0.01,-16.67%,10,590,181.25%,call,AKRX
1307,AKRX210115C00001500,2020-05-12 2:19PM EDT,1.5,0.05,0.0,0.1,0.0,-,10,172,176.56%,call,AKRX
1308,AKRX210115C00002000,2020-05-04 10:09AM EDT,2.0,0.05,0.0,0.05,0.0,-,1,412,159.38%,call,AKRX
1309,AKRX210115C00002500,2020-04-30 9:30AM EDT,2.5,0.05,0.0,0.1,0.0,-,1,657,203.13%,call,AKRX
1310,AKRX210115C00003000,2020-04-20 1:15PM EDT,3.0,0.05,0.0,0.1,0.0,-,1,371,212.50%,call,AKRX
1311,AKRX210115C00003500,2020-04-23 11:30AM EDT,3.5,0.08,0.0,0.1,0.0,-,3,1449,218.75%,call,AKRX
1312,AKRX210115C00004000,2020-03-04 2:34PM EDT,4.0,0.1,0.0,0.05,0.0,-,40,169,190.63%,call,AKRX
1313,AKRX210115C00004500,2020-04-22 10:25AM EDT,4.5,0.05,0.0,0.1,0.0,-,20,91,231.25%,call,AKRX
1314,AKRX210115C00005000,2020-03-26 11:30AM EDT,5.0,0.03,0.0,0.1,0.0,-,1,525,234.38%,call,AKRX
1315,AKRX210115C00005500,2020-03-30 9:30AM EDT,5.5,0.1,0.0,0.0,0.0,-,5,171,50.00%,call,AKRX
1316,AKRX210115C00007500,2020-03-18 1:38PM EDT,7.5,0.15,0.0,0.1,0.0,-,20,488,253.13%,call,AKRX
1317,AKRX210115C00010000,2020-03-26 9:30AM EDT,10.0,0.05,0.0,0.1,0.0,-,55,630,264.06%,call,AKRX
1318,AKRX210115C00012500,2020-03-18 12:26PM EDT,12.5,0.1,0.0,0.1,0.0,-,50,92,271.88%,call,AKRX
1319,AKRX210115C00015000,2020-03-24 9:30AM EDT,15.0,0.05,0.0,0.0,0.0,-,24,4004,50.00%,call,AKRX
1320,AKRX210115C00017500,2019-06-10 12:06AM EDT,17.5,0.15,0.05,0.3,0.0,-,0,5,426.56%,call,AKRX
1321,AKRX210115C00020000,2019-06-10 12:06AM EDT,20.0,1.55,0.05,0.2,0.0,-,0,37,375.00%,call,AKRX
1322,AKRX210115C00022500,2019-06-10 12:06AM EDT,22.5,0.85,0.0,0.0,0.0,-,0,0,50.00%,call,AKRX
1323,AKRX210115C00025000,2020-05-01 2:06PM EDT,25.0,0.05,0.0,0.1,0.0,-,1,513,300.00%,call,AKRX
1324,AKRX210115P00000500,2020-05-14 2:06PM EDT,0.5,0.3,0.2,0.35,0.0,-,12,90,120.31%,put,AKRX
1325,AKRX210115P00001000,2020-04-01 10:35AM EDT,1.0,0.75,0.6,0.95,0.0,-,2,44,167.19%,put,AKRX
1326,AKRX210115P00001500,2020-03-25 2:19PM EDT,1.5,1.05,1.0,1.55,0.0,-,10,76,190.63%,put,AKRX
1327,AKRX210115P00002000,2020-04-17 11:04AM EDT,2.0,1.6,1.45,2.05,0.0,-,50,26,176.56%,put,AKRX
1328,AKRX210115P00002500,2020-04-06 3:31PM EDT,2.5,2.3,1.85,2.7,0.0,-,3,44,217.19%,put,AKRX
1329,AKRX210115P00003000,2020-03-17 3:54PM EDT,3.0,2.6,1.3,4.2,0.0,-,9,105,196.88%,put,AKRX
1330,AKRX210115P00003500,2019-12-23 12:54PM EDT,3.5,2.19,1.7,2.9,0.0,-,7,285,0.00%,put,AKRX
1331,AKRX210115P00004000,2019-12-19 10:43AM EDT,4.0,2.5,1.75,3.7,0.0,-,1,717,0.00%,put,AKRX
1332,AKRX210115P00004500,2019-12-18 1:54PM EDT,4.5,3.3,2.25,3.8,0.0,-,120,311,0.00%,put,AKRX
1333,AKRX210115P00005000,2020-03-09 3:32PM EDT,5.0,4.4,3.4,6.3,0.0,-,1,44,331.25%,put,AKRX
1334,AKRX210115P00005500,2020-03-27 4:38AM EDT,5.5,2.35,4.9,5.6,0.0,-,-,6,223.44%,put,AKRX
1335,AKRX210115P00007500,2019-12-23 12:41PM EDT,7.5,6.0,5.7,7.2,0.0,-,2,43,0.00%,put,AKRX
1336,AKRX210115P00010000,2020-03-27 4:08AM EDT,10.0,6.01,7.6,0.0,0.0,-,2,65,0.00%,put,AKRX
1337,AKRX210115P00012500,2019-06-10 12:06AM EDT,12.5,9.0,0.0,0.0,0.0,-,0,0,0.00%,put,AKRX
1338,AKRX210115P00015000,2019-06-10 12:06AM EDT,15.0,9.47,9.8,10.1,0.0,-,0,1,0.00%,put,AKRX
1339,AKRX210115P00025000,2020-05-14 2:53PM EDT,25.0,24.8,24.4,25.1,0.0,-,1,0,284.38%,put,AKRX
1340,AKRX200522C00000500,2020-05-15 11:38AM EDT,0.5,0.05,0.00,0.05,0.0,-,66,255,500.00%,call,AKRX
1341,AKRX200522C00001000,2020-05-11 11:37AM EDT,1.0,0.05,-,0.05,0.0,-,46,48,975.00%,call,AKRX
1342,AKRX200522P00000500,2020-05-12 2:08PM EDT,0.5,0.2,-,2.75,0.0,-,-,1,0.00%,put,AKRX
1343,AKRX200529C00000500,2020-05-14 9:45AM EDT,0.5,0.04,0.00,0.0,0.0,-,2,273,50.00%,call,AKRX
1344,AKRX200529C00001000,2020-05-13 11:05AM EDT,1.0,0.05,-,0.05,0.0,-,1,46,662.50%,call,AKRX
1345,AKRX200529P00001000,2020-05-06 10:27AM EDT,1.0,0.7,-,4.9,0.0,-,-,-,0.00%,put,AKRX
1346,AKRX200612C00000500,2020-05-14 3:58PM EDT,0.5,0.05,0.0,0.05,0.0,-,10,76,237.50%,call,AKRX
1347,AKRX200612C00001000,2020-05-01 9:31AM EDT,1.0,0.05,0.0,4.5,0.05,-,3,3,0.00%,call,AKRX
1348,AKRX200619C00000500,2020-05-15 3:51PM EDT,0.5,0.05,0.0,0.05,0.0,-,15,1972,206.25%,call,AKRX
1349,AKRX200619C00001000,2020-05-12 9:56AM EDT,1.0,0.04,0.0,0.05,0.0,-,5,263,325.00%,call,AKRX
1350,AKRX200619C00001500,2020-04-17 10:30AM EDT,1.5,0.05,0.0,0.05,0.0,-,1,7,387.50%,call,AKRX
1351,AKRX200619C00002000,2020-03-26 3:57PM EDT,2.0,0.1,0.0,0.15,0.0,-,10,665,587.50%,call,AKRX
1352,AKRX200619C00003000,2020-03-30 10:48AM EDT,3.0,0.05,0.0,0.15,0.0,-,28,161,643.75%,call,AKRX
1353,AKRX200619C00004000,2020-03-26 9:30AM EDT,4.0,0.05,0.0,0.1,0.0,-,52,54,600.00%,call,AKRX
1354,AKRX200619C00005000,2020-03-16 10:17AM EDT,5.0,0.05,0.0,0.05,0.0,-,8,421,537.50%,call,AKRX
1355,AKRX200619C00006000,2020-02-04 4:35PM EDT,6.0,0.05,0.0,0.3,0.0,-,5,0,943.75%,call,AKRX
1356,AKRX200619C00007000,2020-03-18 11:58AM EDT,7.0,0.1,0.0,0.15,0.0,-,3,13,743.75%,call,AKRX
1357,AKRX200619P00000500,2020-05-14 10:39AM EDT,0.5,0.35,0.0,0.4,0.0,-,1,537,725.00%,put,AKRX
1358,AKRX200619P00001000,2020-05-15 9:30AM EDT,1.0,0.95,0.35,0.95,0.25,+35.71%,1,61,"1,087.50%",put,AKRX
1359,AKRX200619P00001500,2020-05-06 9:39AM EDT,1.5,1.25,0.85,1.65,0.0,-,2,0,431.25%,put,AKRX
1360,AKRX200619P00002000,2020-05-12 11:10AM EDT,2.0,1.55,1.3,2.15,0.0,-,2,10,362.50%,put,AKRX
1361,AKRX200619P00002500,2020-03-27 4:08AM EDT,2.5,2.35,0.0,0.0,0.0,-,-,0,0.00%,put,AKRX
1362,AKRX200619P00003000,2020-03-10 9:57AM EDT,3.0,2.25,2.45,3.3,0.0,-,2,40,900.00%,put,AKRX
1363,AKRX200619P00004000,2020-03-27 4:08AM EDT,4.0,1.8,1.85,3.2,0.0,-,60,90,0.00%,put,AKRX
1364,AKRX200619P00005000,2020-03-27 4:08AM EDT,5.0,1.61,2.85,5.4,0.0,-,-,5,0.00%,put,AKRX
1365,AKRX200626C00000500,2020-05-15 3:00PM EDT,0.5,0.1,0.05,0.1,0.0,-,139,71,325.00%,call,AKRX
1366,AKRX200626C00001000,2020-05-08 12:40PM EDT,1.0,0.05,-,4.9,0.0,-,-,5,0.00%,call,AKRX
1367,AKRX200918C00000500,2020-05-15 2:24PM EDT,0.5,0.1,0.05,0.15,0.0,-,42,974,225.00%,call,AKRX
1368,AKRX200918C00001000,2020-05-15 9:58AM EDT,1.0,0.05,0.0,0.15,0.02,+66.67%,1,153,253.13%,call,AKRX
1369,AKRX200918C00001500,2020-03-27 5:37AM EDT,1.5,0.7,0.0,0.45,0.0,-,-,1,556.25%,call,AKRX
1370,AKRX200918C00002000,2020-03-27 5:37AM EDT,2.0,0.35,0.1,1.5,0.0,-,-,0,0.00%,call,AKRX
1371,AKRX200918C00003000,2020-04-20 2:39PM EDT,3.0,0.05,0.0,0.1,0.0,-,1,25,293.75%,call,AKRX
1372,AKRX200918C00004000,2020-03-10 3:36PM EDT,4.0,0.08,0.05,4.5,0.0,-,-,2,0.00%,call,AKRX
1373,AKRX200918P00000500,2020-05-15 9:55AM EDT,0.5,0.3,0.2,0.4,0.0,-,4,364,206.25%,put,AKRX
1374,AKRX200918P00002000,2020-02-07 2:37PM EDT,2.0,0.95,0.5,3.0,0.0,-,10,0,246.88%,put,AKRX
1375,AKRX200918P00003000,2020-04-20 11:25AM EDT,3.0,2.65,2.35,3.1,0.0,-,2,25,218.75%,put,AKRX
1376,AKRX201218C00001000,2020-05-15 9:52AM EDT,1.0,0.03,0.00,0.05,0.0,-,1,573,131.25%,call,AKRX
1377,AKRX201218C00002000,2020-04-20 2:40PM EDT,2.0,0.05,0.00,0.10,0.0,-,-,1,203.13%,call,AKRX
1378,AKRX201218C00003000,2020-05-13 10:08AM EDT,3.0,0.05,-,-,0.0,-,-,1,0.00%,call,AKRX
1379,AKRX210115C00000500,2020-05-15 3:36PM EDT,0.5,0.12,0.1,0.15,0.0,-,42,1428,187.50%,call,AKRX
1380,AKRX210115C00001000,2020-05-15 3:48PM EDT,1.0,0.05,0.05,0.1,-0.01,-16.67%,10,590,181.25%,call,AKRX
1381,AKRX210115C00001500,2020-05-12 2:19PM EDT,1.5,0.05,0.0,0.1,0.0,-,10,172,176.56%,call,AKRX
1382,AKRX210115C00002000,2020-05-04 10:09AM EDT,2.0,0.05,0.0,0.05,0.0,-,1,412,159.38%,call,AKRX
1383,AKRX210115C00002500,2020-04-30 9:30AM EDT,2.5,0.05,0.0,0.1,0.0,-,1,657,203.13%,call,AKRX
1384,AKRX210115C00003000,2020-04-20 1:15PM EDT,3.0,0.05,0.0,0.1,0.0,-,1,371,212.50%,call,AKRX
1385,AKRX210115C00003500,2020-04-23 11:30AM EDT,3.5,0.08,0.0,0.1,0.0,-,3,1449,218.75%,call,AKRX
1386,AKRX210115C00004000,2020-03-04 2:34PM EDT,4.0,0.1,0.0,0.05,0.0,-,40,169,190.63%,call,AKRX
1387,AKRX210115C00004500,2020-04-22 10:25AM EDT,4.5,0.05,0.0,0.1,0.0,-,20,91,231.25%,call,AKRX
1388,AKRX210115C00005000,2020-03-26 11:30AM EDT,5.0,0.03,0.0,0.1,0.0,-,1,525,234.38%,call,AKRX
1389,AKRX210115C00005500,2020-03-30 9:30AM EDT,5.5,0.1,0.0,0.0,0.0,-,5,171,50.00%,call,AKRX
1390,AKRX210115C00007500,2020-03-18 1:38PM EDT,7.5,0.15,0.0,0.1,0.0,-,20,488,253.13%,call,AKRX
1391,AKRX210115C00010000,2020-03-26 9:30AM EDT,10.0,0.05,0.0,0.1,0.0,-,55,630,264.06%,call,AKRX
1392,AKRX210115C00012500,2020-03-18 12:26PM EDT,12.5,0.1,0.0,0.1,0.0,-,50,92,271.88%,call,AKRX
1393,AKRX210115C00015000,2020-03-24 9:30AM EDT,15.0,0.05,0.0,0.0,0.0,-,24,4004,50.00%,call,AKRX
1394,AKRX210115C00017500,2019-06-10 12:06AM EDT,17.5,0.15,0.05,0.3,0.0,-,0,5,426.56%,call,AKRX
1395,AKRX210115C00020000,2019-06-10 12:06AM EDT,20.0,1.55,0.05,0.2,0.0,-,0,37,375.00%,call,AKRX
1396,AKRX210115C00022500,2019-06-10 12:06AM EDT,22.5,0.85,0.0,0.0,0.0,-,0,0,50.00%,call,AKRX
1397,AKRX210115C00025000,2020-05-01 2:06PM EDT,25.0,0.05,0.0,0.1,0.0,-,1,513,300.00%,call,AKRX
1398,AKRX210115P00000500,2020-05-14 2:06PM EDT,0.5,0.3,0.2,0.35,0.0,-,12,90,120.31%,put,AKRX
1399,AKRX210115P00001000,2020-04-01 10:35AM EDT,1.0,0.75,0.6,0.95,0.0,-,2,44,167.19%,put,AKRX
1400,AKRX210115P00001500,2020-03-25 2:19PM EDT,1.5,1.05,1.0,1.55,0.0,-,10,76,190.63%,put,AKRX
1401,AKRX210115P00002000,2020-04-17 11:04AM EDT,2.0,1.6,1.45,2.05,0.0,-,50,26,176.56%,put,AKRX
1402,AKRX210115P00002500,2020-04-06 3:31PM EDT,2.5,2.3,1.85,2.7,0.0,-,3,44,217.19%,put,AKRX
1403,AKRX210115P00003000,2020-03-17 3:54PM EDT,3.0,2.6,1.3,4.2,0.0,-,9,105,196.88%,put,AKRX
1404,AKRX210115P00003500,2019-12-23 12:54PM EDT,3.5,2.19,1.7,2.9,0.0,-,7,285,0.00%,put,AKRX
1405,AKRX210115P00004000,2019-12-19 10:43AM EDT,4.0,2.5,1.75,3.7,0.0,-,1,717,0.00%,put,AKRX
1406,AKRX210115P00004500,2019-12-18 1:54PM EDT,4.5,3.3,2.25,3.8,0.0,-,120,311,0.00%,put,AKRX
1407,AKRX210115P00005000,2020-03-09 3:32PM EDT,5.0,4.4,3.4,6.3,0.0,-,1,44,331.25%,put,AKRX
1408,AKRX210115P00005500,2020-03-27 4:38AM EDT,5.5,2.35,4.9,5.6,0.0,-,-,6,223.44%,put,AKRX
1409,AKRX210115P00007500,2019-12-23 12:41PM EDT,7.5,6.0,5.7,7.2,0.0,-,2,43,0.00%,put,AKRX
1410,AKRX210115P00010000,2020-03-27 4:08AM EDT,10.0,6.01,7.6,0.0,0.0,-,2,65,0.00%,put,AKRX
1411,AKRX210115P00012500,2019-06-10 12:06AM EDT,12.5,9.0,0.0,0.0,0.0,-,0,0,0.00%,put,AKRX
1412,AKRX210115P00015000,2019-06-10 12:06AM EDT,15.0,9.47,9.8,10.1,0.0,-,0,1,0.00%,put,AKRX
1413,AKRX210115P00025000,2020-05-14 2:53PM EDT,25.0,24.8,24.4,25.1,0.0,-,1,0,284.38%,put,AKRX
